tau	theta0	theta1	pvalue	downtau(alpha=0.01)	uptau(alpha=0.01)	downtau(alpha=0.05)	uptau(alpha=0.05)	downtau(alpha=0.1)	uptau(alpha=0.1)	downtheta0(alpha=0.01)	uptheta0(alpha=0.01)	downtheta0(alpha=0.05)	uptheta0(alpha=0.05)	downtheta0(alpha=0.1)	uptheta0(alpha=0.1)	downtheta1(alpha=0.01)	uptheta1(alpha=0.01)	downtheta1(alpha=0.05)	uptheta1(alpha=0.05)	downtheta1(alpha=0.1)	uptheta1(alpha=0.1)	IS_tau	IS_theta0	IS_theta1	IS_pvalue	IS_downtau(alpha=0.01)	IS_uptau(alpha=0.01)	IS_downtau(alpha=0.05)	IS_uptau(alpha=0.05)	IS_downtau(alpha=0.1)	IS_uptau(alpha=0.1)	IS_downtheta0(alpha=0.01)	IS_uptheta0(alpha=0.01)	IS_downtheta0(alpha=0.05)	IS_uptheta0(alpha=0.05)	IS_downtheta0(alpha=0.1)	IS_uptheta0(alpha=0.1)	IS_downtheta1(alpha=0.01)	IS_uptheta1(alpha=0.01)	IS_downtheta1(alpha=0.05)	IS_uptheta1(alpha=0.05)	IS_downtheta1(alpha=0.1)	IS_uptheta1(alpha=0.1)	MSH	SH	MASH	P	SHchanges	DH	HBC
6.221	0.000	34.224	0.18900000	2.465	9.705	3.502	8.453	3.893	7.947	0.000	3.530	0.000	2.310	0.000	1.944	14.698	99999.000	19.233	99999.000	22.201	99999.000	11.748	0.000	38.984	0.14800000	5.525	16.752	7.127	15.059	7.902	14.297	0.000	5.405	0.000	3.375	0.000	2.769	20.940	99999.000	25.566	1225.234	29.888	298.047	0.294050	0.805413	0.750549	0.219940	0.741935	0.436822	0.172414
5.123	0.571	41.875	0.59400000	2.309	9.139	3.023	7.604	3.465	7.215	0.000	3.127	0.000	2.278	0.000	1.879	15.410	99999.000	20.576	99999.000	25.291	99999.000	8.172	3.762	50.312	0.11800000	2.965	21.893	4.410	17.961	5.314	15.893	0.000	17.794	0.000	11.320	0.000	8.522	21.769	99999.000	26.061	2152.812	29.230	280.312	0.425660	0.806217	0.781746	0.112122	0.798165	0.476646	0.132075
7.518	0.002	59.580	0.06800000	3.896	10.025	4.715	9.307	5.027	8.914	0.000	3.493	0.000	2.501	0.000	2.050	25.898	99999.000	33.828	99999.000	37.800	99999.000	13.742	0.000	57.812	0.23400000	7.055	18.338	9.117	16.789	9.732	16.297	0.000	5.757	0.000	3.676	0.000	3.062	31.406	99999.000	40.034	99999.000	45.342	2547.812	0.432807	0.694538	0.693422	0.003638	0.769912	0.434850	0.019608
12.721	0.000	17.192	0.54600000	1.195	19.846	4.498	18.014	5.549	17.160	0.000	7.625	0.000	4.590	0.000	3.476	8.760	99999.000	10.947	90.767	12.667	66.802	15.562	0.002	28.177	0.84000000	3.756	22.916	7.449	20.854	9.549	19.721	0.000	8.142	0.000	4.681	0.000	3.556	12.650	259.740	17.132	133.959	19.423	105.052	0.249917	0.618875	0.612523	0.016393	0.700000	0.269262	0.050847
5.896	0.019	49.922	0.72100000	2.900	8.291	3.512	7.814	3.881	7.334	0.000	2.533	0.000	1.969	0.000	1.619	20.508	99999.000	25.898	99999.000	29.844	99999.000	11.725	0.000	44.629	0.95700000	5.986	16.201	7.424	14.963	8.029	14.361	0.000	5.644	0.000	3.289	0.000	2.589	24.463	99999.000	29.573	99999.000	32.690	643.379	0.338332	0.838057	0.809717	0.148936	0.756522	0.445999	0.081967
4.805	0.004	99999.000	0.02300000	3.477	5.539	3.932	5.348	4.236	5.236	0.000	0.914	0.000	0.643	0.000	0.434	41.422	99999.000	54.000	99999.000	77.438	99999.000	11.934	0.000	53.281	0.19500000	5.996	15.936	7.424	14.855	8.133	14.189	0.000	5.560	0.000	3.653	0.000	3.009	28.125	99999.000	35.859	99999.000	39.456	99999.000	0.424817	0.809123	0.791116	0.086206	0.812500	0.549368	0.109091
4.732	0.023	63.125	0.56200000	2.006	6.367	2.734	5.920	3.061	5.707	0.000	2.538	0.000	1.714	0.000	1.380	14.954	99999.000	23.750	99999.000	28.145	99999.000	9.830	0.028	34.882	0.05500000	4.150	14.705	5.740	12.816	6.439	12.273	0.000	4.755	0.000	2.862	0.000	2.155	19.050	99999.000	23.051	99999.000	25.585	608.007	0.369665	0.808110	0.785837	0.104001	0.806452	0.476563	0.148148
5.555	0.004	63.125	0.08100000	2.857	7.414	3.486	6.930	3.848	6.699	0.000	2.377	0.000	1.911	0.000	1.513	19.990	99999.000	28.320	99999.000	33.105	99999.000	10.402	0.000	47.324	0.46300000	4.691	14.277	6.279	13.094	7.012	12.504	0.000	5.453	0.000	3.145	0.000	2.473	25.815	99999.000	30.811	99999.000	33.853	99999.000	0.364310	0.849868	0.819098	0.170088	0.803419	0.447524	0.120690
5.205	0.239	38.047	0.90300000	2.322	8.377	3.096	7.262	3.461	6.830	0.000	3.053	0.000	2.020	0.000	1.579	17.159	99999.000	20.156	99999.000	23.486	99999.000	14.951	0.002	33.371	0.44800000	5.984	21.113	8.523	19.301	9.529	18.412	0.000	7.328	0.000	4.289	0.000	3.171	17.414	372.746	23.064	205.911	25.705	130.754	0.498323	0.844471	0.823182	0.120401	0.769231	0.550494	0.094340
5.086	0.002	125.703	0.05500000	2.906	6.422	3.305	6.004	3.541	5.777	0.000	1.839	0.000	1.549	0.000	1.343	27.405	99999.000	39.297	99999.000	46.797	99999.000	11.090	0.002	27.422	0.42400000	3.982	17.352	5.600	15.406	6.623	14.383	0.000	5.876	0.000	3.728	0.000	2.958	11.373	99999.000	18.004	283.359	20.601	124.297	0.328397	0.796519	0.753301	0.175183	0.796116	0.469681	0.145455
6.611	0.009	83.574	0.09900000	3.299	8.895	4.279	8.125	4.627	7.811	0.000	2.916	0.000	2.271	0.000	1.891	30.645	99999.000	40.254	99999.000	50.684	99999.000	12.574	0.000	77.656	0.01200000	7.260	16.592	8.607	14.967	9.049	14.459	0.000	4.648	0.000	3.538	0.000	3.074	45.098	99999.000	51.641	99999.000	57.422	99999.000	0.373261	0.842166	0.827351	0.085808	0.838983	0.438690	0.080645
5.719	0.011	59.141	0.39200000	2.697	8.080	3.246	7.137	3.734	6.891	0.000	2.661	0.000	2.152	0.000	1.731	20.537	99999.000	26.738	99999.000	31.393	99999.000	9.350	0.803	25.377	0.54200000	3.801	15.166	5.135	13.896	5.785	13.201	0.000	5.723	0.000	3.767	0.000	2.842	10.399	99999.000	15.699	194.127	18.756	124.283	0.350183	0.751479	0.749507	0.007872	0.761364	0.359862	0.039216
7.014	0.000	80.000	0.07300000	3.895	9.070	4.535	8.354	4.875	8.088	0.000	3.074	0.000	2.229	0.000	1.854	31.797	99999.000	39.971	99999.000	47.266	99999.000	13.125	0.000	131.562	0.01700000	8.727	16.260	9.643	15.033	10.246	14.561	0.000	4.143	0.000	3.155	0.000	2.517	64.727	99999.000	85.234	99999.000	92.812	99999.000	0.484003	0.752624	0.742129	0.040699	0.788136	0.462568	0.103448
7.637	0.019	20.439	0.82600000	2.594	12.617	4.137	10.865	4.564	10.262	0.000	4.233	0.000	2.994	0.000	2.083	9.951	99999.000	12.306	806.689	14.847	171.689	15.229	0.005	38.047	0.38000000	7.205	21.945	8.799	19.604	10.148	18.678	0.000	6.520	0.000	4.203	0.000	3.104	20.679	2233.047	24.395	247.676	28.051	175.859	0.447629	0.750167	0.724783	0.092233	0.750000	0.482288	0.134615
6.951	0.000	169.219	0.16800000	4.141	8.373	4.811	7.906	5.164	7.684	0.000	2.693	0.000	1.958	0.000	1.659	52.617	99999.000	65.430	99999.000	77.969	99999.000	9.217	3.148	63.984	0.66300000	4.342	22.967	5.756	17.820	6.744	15.951	0.000	16.650	0.000	10.002	0.000	7.694	26.270	99999.000	34.329	99999.000	37.246	661.484	0.364207	0.837410	0.834532	0.017391	0.778689	0.403682	0.016667
3.947	0.526	37.598	0.70500000	1.611	7.965	2.299	6.432	2.643	5.877	0.000	2.312	0.000	1.587	0.000	1.318	12.324	99999.000	15.244	99999.000	18.350	99999.000	6.277	2.753	43.984	0.51700000	2.668	20.932	3.512	17.137	4.199	14.295	0.000	12.843	0.000	8.439	0.000	6.321	15.986	99999.000	20.749	99999.000	22.926	99999.000	0.337604	0.807599	0.740196	0.259435	0.787611	0.460729	0.127273
3.936	0.856	30.752	0.91100000	1.293	10.492	2.242	7.371	2.574	6.617	0.000	5.672	0.000	2.418	0.000	1.877	8.936	99999.000	11.899	99999.000	15.967	99999.000	9.320	2.134	31.475	0.44000000	4.357	21.379	5.684	17.430	6.328	15.576	0.000	13.315	0.000	5.537	0.000	4.189	15.709	99999.000	19.296	335.459	22.080	162.412	0.425934	0.819786	0.767486	0.224930	0.787037	0.529203	0.035714
5.207	0.554	23.740	0.84900000	1.875	9.734	2.689	8.391	3.211	7.848	0.000	4.477	0.000	2.503	0.000	1.767	9.539	99999.000	13.792	99999.000	16.240	99999.000	10.848	0.005	29.268	0.19000000	4.076	16.098	5.895	14.871	6.930	13.770	0.000	5.767	0.000	2.770	0.000	2.336	15.596	99999.000	19.279	414.893	21.801	185.205	0.244866	0.844116	0.839986	0.025807	0.781250	0.427384	0.019231
4.906	0.002	99999.000	0.00900000	3.498	5.709	4.086	5.484	4.328	5.361	0.000	0.956	0.000	0.647	0.000	0.334	41.422	99999.000	56.500	99999.000	72.203	99999.000	10.473	0.009	51.978	0.43000000	5.299	14.287	6.395	12.922	7.182	12.568	0.000	4.001	0.000	3.048	0.000	2.435	25.076	99999.000	31.753	99999.000	37.129	99999.000	0.426215	0.804663	0.794581	0.049080	0.805310	0.517504	0.053571
7.471	0.004	24.570	0.57600000	2.316	11.957	3.688	10.406	4.445	9.896	0.000	3.939	0.000	2.944	0.000	2.234	13.418	99999.000	15.938	99999.000	18.557	1722.070	12.986	0.004	74.453	0.04000000	7.734	16.471	8.889	15.613	9.637	15.043	0.000	4.542	0.000	3.342	0.000	2.839	38.809	99999.000	48.125	99999.000	53.770	99999.000	0.464913	0.753031	0.668939	0.254006	0.744681	0.433823	0.111111
4.605	0.000	233.750	0.09100000	2.832	5.557	3.166	5.295	3.352	5.164	0.000	1.608	0.000	1.276	0.000	1.118	25.566	99999.000	42.227	99999.000	52.891	99999.000	7.590	0.687	32.744	0.90700000	3.590	12.777	4.658	11.189	5.248	10.605	0.000	3.885	0.000	2.733	0.000	2.215	15.723	99999.000	20.459	99999.000	23.522	99999.000	0.320170	0.824528	0.803773	0.105768	0.836538	0.397122	0.150000
6.783	0.007	23.086	0.26400000	2.490	10.432	3.389	9.309	3.781	8.922	0.000	3.723	0.000	2.280	0.000	1.652	9.847	99999.000	14.648	99999.000	17.355	99999.000	12.006	0.004	98.672	0.09500000	7.332	15.670	8.316	14.307	8.932	13.818	0.000	3.941	0.000	2.899	0.000	2.551	50.508	99999.000	64.102	99999.000	71.338	99999.000	0.460110	0.712251	0.620370	0.242026	0.737374	0.471254	0.061224
5.750	2.934	27.637	0.46900000	1.871	23.666	2.578	15.943	3.457	14.008	0.000	13.386	0.000	8.404	0.000	5.678	12.793	99999.000	15.945	99999.000	17.490	348.887	13.662	0.000	46.553	0.07400000	6.852	18.443	8.443	17.369	9.594	16.705	0.000	5.599	0.000	3.974	0.000	3.220	24.707	99999.000	30.762	99999.000	36.024	681.553	0.377165	0.751116	0.738839	0.047007	0.771930	0.348093	0.048387
6.516	0.004	9.270	0.73100000	0.439	12.824	1.641	11.127	2.232	10.230	0.000	4.743	0.000	2.630	0.000	1.846	3.848	99999.000	5.613	99999.000	6.819	86.145	11.170	0.000	32.783	0.36500000	4.771	15.160	6.369	14.404	7.207	13.756	0.000	6.200	0.000	3.396	0.000	2.329	17.133	99999.000	21.544	527.783	23.578	208.721	0.353123	0.636501	0.464053	0.321764	0.756410	0.518229	0.127660
4.641	1.207	36.680	0.39100000	1.465	10.473	2.533	8.883	3.037	7.797	0.000	7.001	0.000	3.920	0.000	2.877	13.472	99999.000	18.419	99999.000	20.820	99999.000	11.174	0.000	43.281	0.14700000	5.816	15.553	6.785	14.418	7.418	13.881	0.000	5.050	0.000	3.219	0.000	2.575	23.297	99999.000	28.428	99999.000	32.612	99999.000	0.365972	0.795907	0.779420	0.074744	0.792793	0.428387	0.035088
6.861	0.002	21.016	0.66800000	1.949	10.510	3.373	9.611	4.018	9.018	0.000	3.957	0.000	2.783	0.000	1.767	8.931	99999.000	12.480	99999.000	14.742	487.266	12.449	0.004	25.319	0.88300000	3.238	19.340	6.156	17.383	7.539	16.465	0.000	6.274	0.000	3.996	0.000	2.616	12.239	347.194	16.354	130.631	18.431	97.819	0.374477	0.772938	0.751159	0.087524	0.780000	0.387149	0.098039
5.361	0.845	25.225	0.81700000	1.664	11.527	2.898	9.256	3.414	8.664	0.000	4.210	0.000	2.862	0.000	2.002	10.166	99999.000	14.458	99999.000	16.328	99999.000	14.406	0.007	47.607	0.23300000	7.826	19.371	9.227	17.594	10.014	16.918	0.000	5.982	0.000	3.837	0.000	2.874	25.293	99999.000	31.748	1312.607	35.134	349.482	0.437670	0.775678	0.775047	0.002802	0.758929	0.516701	0.017241
8.146	0.000	14.889	0.52200000	2.014	13.838	3.205	12.557	3.904	11.764	0.000	5.145	0.000	3.050	0.000	1.999	7.626	99999.000	9.225	171.295	10.726	75.201	16.938	0.000	31.836	0.14500000	5.836	24.279	8.920	22.430	10.252	21.303	0.000	7.929	0.000	5.208	0.000	3.589	13.809	401.211	19.015	172.148	22.900	118.711	0.453864	0.478695	0.467649	0.020751	0.680000	0.522832	0.028571
3.988	0.000	99999.000	0.01500000	3.115	4.771	3.459	4.504	3.504	4.389	0.000	0.742	0.000	0.406	0.000	0.127	28.766	99999.000	42.359	99999.000	54.469	99999.000	7.660	0.007	31.445	0.63900000	2.473	11.615	4.059	10.152	4.617	9.721	0.000	4.581	0.000	3.134	0.000	2.115	15.667	99999.000	20.352	99999.000	22.767	99999.000	0.296395	0.780323	0.768870	0.049550	0.776316	0.428977	0.068182
6.465	0.053	62.080	0.36200000	3.227	9.123	3.775	8.250	4.258	7.826	0.000	3.090	0.000	2.014	0.000	1.702	21.951	99999.000	29.932	99999.000	37.314	99999.000	12.689	0.002	160.625	0.09700000	8.664	15.143	9.545	14.414	9.865	14.062	0.000	3.864	0.000	2.709	0.000	2.229	71.436	99999.000	96.602	99999.000	109.385	99999.000	0.570760	0.828835	0.808949	0.104092	0.772358	0.462489	0.105263
4.357	1.044	38.340	0.72300000	1.336	10.105	2.549	7.840	3.066	7.242	0.000	5.576	0.000	2.927	0.000	1.990	12.820	99999.000	16.211	99999.000	19.260	99999.000	9.334	0.002	37.369	0.60700000	4.111	13.555	4.963	12.115	5.787	11.756	0.000	4.679	0.000	3.222	0.000	2.391	19.576	99999.000	24.938	99999.000	28.229	3957.369	0.317212	0.760609	0.742194	0.071430	0.777778	0.363334	0.052632
6.293	0.000	53.438	0.32200000	2.928	8.434	3.742	7.799	4.117	7.465	0.000	3.301	0.000	2.447	0.000	1.835	19.650	99999.000	24.849	99999.000	30.547	99999.000	10.766	0.004	64.531	0.03700000	5.484	14.508	6.975	13.188	7.469	12.861	0.000	4.184	0.000	3.224	0.000	2.593	34.570	99999.000	42.246	99999.000	48.604	99999.000	0.328457	0.801956	0.793399	0.041421	0.741935	0.370268	0.092593
4.982	1.371	29.268	0.86700000	1.639	13.133	2.713	10.123	3.494	8.850	0.000	7.003	0.000	3.364	0.000	2.524	10.356	99999.000	15.596	99999.000	17.148	99999.000	7.904	0.652	29.624	0.93900000	3.182	13.576	4.525	11.900	5.219	10.977	0.000	5.131	0.000	2.863	0.000	2.252	14.062	99999.000	19.148	99999.000	22.092	555.874	0.241038	0.736760	0.718068	0.066299	0.745098	0.227904	0.127273
3.842	1.164	37.070	0.91200000	0.971	10.684	1.988	7.486	2.676	6.869	0.000	5.766	0.000	2.932	0.000	1.990	11.858	99999.000	14.752	99999.000	18.524	99999.000	10.008	0.002	26.581	0.88600000	3.719	15.910	5.012	13.764	5.656	13.016	0.000	5.031	0.000	3.523	0.000	2.514	13.455	99999.000	16.495	332.206	18.710	155.175	0.309079	0.732012	0.696035	0.118358	0.811321	0.426486	0.174603
5.936	0.402	25.811	0.91200000	1.730	10.096	3.002	8.623	3.680	8.303	0.000	2.925	0.000	2.229	0.000	1.805	10.703	99999.000	15.703	99999.000	17.823	99999.000	10.381	0.248	28.257	0.99100000	3.684	16.285	5.615	14.227	6.627	13.412	0.000	4.625	0.000	3.081	0.000	2.348	13.392	99999.000	18.835	365.757	21.246	138.726	0.278827	0.768940	0.719697	0.175678	0.763158	0.371729	0.131148
7.270	0.371	17.576	0.74200000	1.924	12.352	3.582	11.072	4.207	10.473	0.000	4.486	0.000	3.094	0.000	1.997	8.577	99999.000	10.781	332.576	12.572	102.107	14.973	0.009	36.227	0.98400000	5.361	22.133	8.836	19.434	9.932	18.346	0.000	6.880	0.000	4.741	0.000	3.159	19.137	721.227	23.568	314.977	27.064	160.250	0.457431	0.844828	0.813793	0.166668	0.774510	0.489054	0.115385
5.635	0.018	26.603	0.68800000	2.158	8.168	2.713	7.590	3.213	7.291	0.000	3.930	0.000	2.324	0.000	1.870	9.559	99999.000	14.786	99999.000	17.032	99999.000	6.869	2.958	35.654	0.81000000	2.518	22.787	3.541	16.963	4.301	14.389	0.000	15.054	0.000	9.146	0.000	6.882	14.915	99999.000	18.784	99999.000	21.547	228.154	0.346371	0.785185	0.649630	0.386891	0.761062	0.396232	0.135593
5.877	0.000	1170.000	0.03700000	3.982	6.695	4.426	6.480	4.639	6.359	0.000	1.559	0.000	1.283	0.000	1.114	67.734	99999.000	104.141	99999.000	126.562	99999.000	13.105	0.000	109.219	0.12500000	8.100	16.070	9.199	15.295	9.787	14.842	0.000	4.922	0.000	3.500	0.000	2.981	60.430	99999.000	70.430	99999.000	80.000	99999.000	0.530646	0.771658	0.771124	0.002334	0.801587	0.518848	0.018868
6.160	1.279	27.246	0.95200000	2.871	14.395	3.689	11.309	4.260	10.264	0.000	5.985	0.000	3.445	0.000	2.445	11.253	99999.000	14.736	99999.000	17.285	99999.000	13.484	0.002	428.125	0.00000000	9.959	15.273	10.562	14.635	10.971	14.430	0.000	3.013	0.000	2.456	0.000	2.134	161.875	99999.000	218.281	99999.000	250.625	99999.000	0.383711	0.738056	0.690280	0.154255	0.750000	0.435350	0.125000
5.125	0.740	42.852	0.56700000	2.432	9.381	3.223	8.121	3.609	7.725	0.000	4.373	0.000	2.413	0.000	1.965	13.945	99999.000	20.469	99999.000	24.961	99999.000	11.664	0.011	47.306	0.94700000	5.613	16.264	7.129	14.992	7.855	14.299	0.000	5.082	0.000	3.709	0.000	2.798	24.747	99999.000	31.818	99999.000	36.017	599.181	0.434713	0.783630	0.782206	0.006539	0.767677	0.471457	0.017544
7.045	0.202	24.250	0.75800000	2.475	10.893	3.393	10.102	4.014	9.482	0.000	3.836	0.000	2.644	0.000	1.825	12.180	99999.000	16.165	99999.000	17.897	99999.000	13.678	3.234	33.596	0.61800000	4.096	33.084	7.387	26.904	9.119	23.824	0.000	14.718	0.000	9.065	0.000	6.449	15.088	354.221	20.395	151.565	24.163	112.698	0.400673	0.682292	0.672620	0.029544	0.785714	0.527873	0.060000
4.082	1.603	60.469	0.23400000	1.605	11.609	2.342	8.379	2.744	7.549	0.000	9.294	0.000	5.906	0.000	3.577	14.537	99999.000	20.433	99999.000	24.570	99999.000	12.100	0.000	30.151	0.48200000	4.953	17.277	6.607	16.006	7.516	15.180	0.000	5.305	0.000	3.547	0.000	2.642	15.701	2222.651	18.999	252.026	21.910	158.071	0.426887	0.868786	0.845086	0.152990	0.779817	0.456363	0.065574
6.451	0.257	12.180	0.53600000	1.723	12.283	2.664	10.670	3.201	9.713	0.000	3.892	0.000	2.424	0.000	1.832	5.899	99999.000	7.563	300.930	8.904	90.305	8.602	0.030	12.945	0.56000000	0.949	15.400	2.877	12.678	3.727	12.016	0.000	4.507	0.000	3.168	0.000	2.134	6.555	99999.000	8.550	78.414	9.364	48.883	0.124503	0.666564	0.656693	0.028751	0.687500	0.193186	0.075000
5.168	0.000	223.125	0.15000000	3.014	6.084	3.504	5.891	3.754	5.758	0.000	1.781	0.000	1.470	0.000	1.269	35.312	99999.000	49.609	99999.000	58.203	99999.000	10.014	0.000	65.625	0.44700000	5.104	12.523	6.531	12.043	6.914	11.623	0.000	4.356	0.000	3.166	0.000	2.596	34.492	99999.000	41.094	99999.000	47.715	99999.000	0.392936	0.879883	0.869140	0.082092	0.787037	0.446719	0.086207
5.637	0.005	425.000	0.04600000	3.660	6.531	3.992	6.279	4.252	6.137	0.000	1.907	0.000	1.427	0.000	1.213	58.828	99999.000	80.000	99999.000	101.953	99999.000	12.146	0.000	75.000	0.00300000	7.191	15.584	8.260	14.510	8.984	14.045	0.000	4.335	0.000	3.111	0.000	2.551	36.113	99999.000	48.833	99999.000	55.000	99999.000	0.445203	0.751300	0.731370	0.074193	0.798165	0.490844	0.112903
6.863	0.042	36.792	0.56800000	2.895	10.334	3.756	9.172	4.311	8.652	0.000	3.909	0.000	2.777	0.000	2.072	17.905	99999.000	22.827	99999.000	25.811	99999.000	14.785	0.000	38.936	0.47000000	7.553	21.471	8.754	19.496	9.664	18.260	0.000	6.390	0.000	3.865	0.000	2.886	17.974	3663.936	23.811	420.186	27.480	232.686	0.480684	0.752340	0.743700	0.033710	0.784483	0.475879	0.041667
7.289	0.005	49.453	0.46000000	3.264	10.275	4.189	9.348	4.756	8.904	0.000	3.473	0.000	2.607	0.000	2.109	21.858	99999.000	26.543	99999.000	31.963	99999.000	14.580	0.002	48.108	0.92100000	8.363	19.842	9.398	18.113	10.229	17.398	0.000	5.040	0.000	3.647	0.000	2.593	25.503	99999.000	32.112	1061.858	36.542	341.233	0.499030	0.879011	0.872698	0.049590	0.769231	0.464411	0.031250
6.846	0.000	20.117	0.07000000	2.373	11.475	3.398	9.705	3.865	9.219	0.000	3.705	0.000	2.658	0.000	2.023	9.493	99999.000	12.020	99999.000	14.297	356.367	12.119	0.000	32.754	0.18400000	5.146	16.797	7.104	15.717	8.115	15.113	0.000	4.885	0.000	3.596	0.000	2.551	15.803	99999.000	21.771	261.816	24.863	181.504	0.322570	0.540104	0.392384	0.243115	0.670732	0.422739	0.119048
5.730	0.000	25.195	0.30400000	2.010	8.910	2.682	8.076	3.229	7.523	0.000	3.285	0.000	2.297	0.000	1.804	11.221	99999.000	14.336	99999.000	17.468	99999.000	7.191	4.589	29.170	0.26200000	1.654	92.191	2.896	20.809	3.998	18.854	0.000	20.443	0.000	14.124	0.000	10.737	13.234	99999.000	17.365	212.938	18.993	102.920	0.310427	0.832068	0.811814	0.107625	0.737500	0.447015	0.133333
6.709	0.009	22.168	0.47700000	2.119	10.535	3.354	9.316	3.879	8.848	0.000	3.971	0.000	2.211	0.000	1.788	11.741	99999.000	14.253	99999.000	16.965	99999.000	12.912	0.000	28.123	0.42100000	4.562	18.947	6.992	17.457	8.035	16.504	0.000	5.600	0.000	3.375	0.000	2.480	10.694	608.123	16.902	158.337	20.452	118.435	0.311597	0.867574	0.839694	0.173912	0.755102	0.416360	0.117647
5.016	0.002	99999.000	0.04600000	3.508	5.760	4.113	5.561	4.396	5.439	0.000	1.011	0.000	0.656	0.000	0.427	44.391	99999.000	55.250	99999.000	72.906	99999.000	10.803	0.000	121.250	0.05400000	6.268	13.666	7.158	12.770	7.652	12.258	0.000	4.133	0.000	3.080	0.000	2.580	59.375	99999.000	71.736	99999.000	82.617	99999.000	0.446863	0.856615	0.852308	0.029166	0.801724	0.498781	0.049180
5.037	0.025	37.598	0.67400000	1.967	7.141	2.836	6.506	3.180	6.174	0.000	2.823	0.000	1.890	0.000	1.536	10.547	99999.000	17.334	99999.000	21.189	99999.000	9.559	2.501	30.635	0.89700000	2.684	22.420	4.711	19.016	6.109	16.705	0.000	15.427	0.000	7.494	0.000	4.694	15.615	99999.000	18.401	195.635	21.533	127.744	0.389254	0.825190	0.800504	0.123740	0.773585	0.517424	0.075472
8.021	0.047	21.547	0.60800000	2.699	13.564	3.734	11.738	4.461	11.037	0.000	4.850	0.000	2.967	0.000	1.958	10.560	99999.000	14.192	3181.547	15.997	185.453	11.939	0.002	43.203	0.28200000	5.377	16.992	7.215	15.674	8.033	14.674	0.000	6.010	0.000	3.278	0.000	2.605	21.036	99999.000	27.461	99999.000	30.918	538.203	0.352316	0.811471	0.792164	0.092895	0.729167	0.329307	0.111111
5.033	0.004	19.735	0.56200000	1.580	8.703	2.180	7.301	2.844	6.734	0.000	3.243	0.000	2.178	0.000	1.688	7.554	99999.000	10.809	99999.000	13.340	99999.000	10.998	0.000	32.480	0.02600000	5.105	16.047	6.543	14.748	7.096	14.119	0.000	4.830	0.000	3.210	0.000	2.586	15.298	99999.000	21.890	1499.980	24.473	270.293	0.297410	0.681964	0.649947	0.091464	0.780220	0.488568	0.155556
4.482	0.000	99999.000	0.01700000	3.439	5.211	3.869	5.010	3.982	4.924	0.000	0.810	0.000	0.448	0.000	0.148	32.945	99999.000	48.688	99999.000	66.812	99999.000	11.430	0.000	63.828	0.02700000	5.979	14.938	7.666	14.299	8.176	13.652	0.000	4.655	0.000	3.317	0.000	2.672	32.839	99999.000	41.748	99999.000	46.216	99999.000	0.444328	0.863172	0.847623	0.102041	0.752809	0.553459	0.178571
6.031	0.000	25.898	0.33200000	1.777	9.096	2.859	8.180	3.473	7.871	0.000	3.364	0.000	2.257	0.000	1.751	12.334	99999.000	15.469	99999.000	17.656	99999.000	11.559	0.000	34.302	0.07200000	5.230	16.953	6.855	15.188	7.418	14.428	0.000	6.129	0.000	3.584	0.000	2.816	17.362	99999.000	22.817	512.427	26.138	211.177	0.310665	0.667933	0.638298	0.081934	0.789474	0.436141	0.137255
6.422	0.004	44.453	0.09200000	3.135	8.781	3.727	8.229	4.250	7.840	0.000	3.389	0.000	2.329	0.000	1.927	17.227	99999.000	24.302	99999.000	29.453	99999.000	10.605	0.000	50.469	0.17900000	5.389	14.453	6.637	13.129	7.379	12.650	0.000	4.739	0.000	3.233	0.000	2.387	24.578	99999.000	32.637	99999.000	36.616	99999.000	0.288194	0.798801	0.772083	0.117224	0.801653	0.379059	0.096774
5.854	0.000	67.266	0.19800000	2.689	7.645	3.514	7.107	4.027	6.912	0.000	2.426	0.000	1.907	0.000	1.610	23.867	99999.000	30.703	99999.000	35.938	99999.000	9.492	0.000	77.656	0.25600000	5.000	12.188	6.199	11.463	6.756	11.035	0.000	3.565	0.000	2.712	0.000	2.194	31.523	99999.000	48.477	99999.000	53.984	99999.000	0.369829	0.776805	0.749088	0.110465	0.769231	0.398014	0.075472
5.895	0.000	138.281	0.24400000	3.402	7.191	3.906	6.887	4.250	6.699	0.000	2.304	0.000	1.673	0.000	1.410	36.211	99999.000	45.000	99999.000	53.984	99999.000	12.650	0.000	58.516	0.58800000	7.418	17.441	8.721	15.945	9.225	15.053	0.000	4.876	0.000	3.178	0.000	2.508	33.993	99999.000	40.547	99999.000	44.805	99999.000	0.510828	0.759731	0.755989	0.015338	0.830645	0.496975	0.033898
6.109	0.000	32.188	0.34300000	2.324	9.109	3.139	8.172	3.750	7.740	0.000	3.997	0.000	2.561	0.000	2.020	13.145	99999.000	18.400	99999.000	21.875	99999.000	12.709	0.005	172.188	0.00100000	8.316	15.135	9.260	14.490	9.674	14.135	0.000	3.916	0.000	3.057	0.000	2.498	82.529	99999.000	111.875	99999.000	121.250	99999.000	0.428746	0.827501	0.769344	0.252136	0.776596	0.513078	0.204082
