tau	theta0	theta1	pvalue	downtau(alpha=0.01)	uptau(alpha=0.01)	downtau(alpha=0.05)	uptau(alpha=0.05)	downtau(alpha=0.1)	uptau(alpha=0.1)	downtheta0(alpha=0.01)	uptheta0(alpha=0.01)	downtheta0(alpha=0.05)	uptheta0(alpha=0.05)	downtheta0(alpha=0.1)	uptheta0(alpha=0.1)	downtheta1(alpha=0.01)	uptheta1(alpha=0.01)	downtheta1(alpha=0.05)	uptheta1(alpha=0.05)	downtheta1(alpha=0.1)	uptheta1(alpha=0.1)	IS_tau	IS_theta0	IS_theta1	IS_pvalue	IS_downtau(alpha=0.01)	IS_uptau(alpha=0.01)	IS_downtau(alpha=0.05)	IS_uptau(alpha=0.05)	IS_downtau(alpha=0.1)	IS_uptau(alpha=0.1)	IS_downtheta0(alpha=0.01)	IS_uptheta0(alpha=0.01)	IS_downtheta0(alpha=0.05)	IS_uptheta0(alpha=0.05)	IS_downtheta0(alpha=0.1)	IS_uptheta0(alpha=0.1)	IS_downtheta1(alpha=0.01)	IS_uptheta1(alpha=0.01)	IS_downtheta1(alpha=0.05)	IS_uptheta1(alpha=0.05)	IS_downtheta1(alpha=0.1)	IS_uptheta1(alpha=0.1)	MSH	SH	MASH	P	SHchanges	DH	HBC
3.844	0.000	121.719	0.10000000	3.025	3.770	3.025	3.770	3.025	3.770	0.000	1.114	0.000	1.114	0.000	1.114	29.160	99999.000	29.160	99999.000	29.160	99999.000	6.691	0.000	68.047	0.10000000	3.818	7.973	3.818	7.973	3.818	7.973	0.000	0.107	0.000	0.107	0.000	0.107	28.340	99999.000	28.340	99999.000	28.340	99999.000	0.248019	0.692351	0.615857	0.199128	0.825000	0.413298	0.222222
3.867	0.030	62.109	0.40000000	2.672	5.203	2.672	5.203	2.672	5.203	0.000	0.865	0.000	0.865	0.000	0.865	36.367	99999.000	36.367	99999.000	36.367	99999.000	6.922	0.019	27.666	0.90000000	5.428	7.756	5.428	7.756	5.428	7.756	0.000	1.719	0.000	1.719	0.000	1.719	18.220	127.197	18.220	127.197	18.220	127.197	0.228122	0.768657	0.726751	0.153363	0.788889	0.391597	0.200000
4.539	0.000	99999.000	0.00000000	4.156	4.838	4.156	4.838	4.156	4.838	0.000	0.531	0.000	0.531	0.000	0.531	87.438	99999.000	87.438	99999.000	87.438	99999.000	6.803	0.016	33.966	1.00000000	5.617	8.689	5.617	8.689	5.617	8.689	0.000	1.095	0.000	1.095	0.000	1.095	28.043	99999.000	28.043	99999.000	28.043	99999.000	0.154415	0.830911	0.810447	0.107955	0.750000	0.310664	0.070175
4.213	0.002	99999.000	0.10000000	3.875	4.523	3.875	4.523	3.875	4.523	0.000	0.162	0.000	0.162	0.000	0.162	57.359	99999.000	57.359	99999.000	57.359	99999.000	7.025	0.000	115.781	0.10000000	6.014	7.398	6.014	7.398	6.014	7.398	0.000	1.454	0.000	1.454	0.000	1.454	63.584	99999.000	63.584	99999.000	63.584	99999.000	0.266871	0.829086	0.805469	0.121404	0.766667	0.383283	0.090909
5.600	0.000	1430.000	0.00000000	4.842	5.684	4.842	5.684	4.842	5.684	0.000	0.939	0.000	0.939	0.000	0.939	125.156	99999.000	125.156	99999.000	125.156	99999.000	10.500	0.007	74.844	0.10000000	5.811	11.500	5.811	11.500	5.811	11.500	0.000	4.189	0.000	4.189	0.000	4.189	58.203	99999.000	58.203	99999.000	58.203	99999.000	0.405291	0.786426	0.785803	0.002908	0.775510	0.437504	0.020833
5.051	0.011	101.875	0.20000000	3.594	6.490	3.594	6.490	3.594	6.490	0.000	0.028	0.000	0.028	0.000	0.028	40.000	99999.000	40.000	99999.000	40.000	99999.000	9.264	0.019	29.594	0.70000000	5.510	12.100	5.510	12.100	5.510	12.100	0.000	4.467	0.000	4.467	0.000	4.467	19.779	244.594	19.779	244.594	19.779	244.594	0.317664	0.721233	0.689041	0.103526	0.767442	0.409588	0.145833
4.701	0.000	436.250	0.10000000	3.756	5.041	3.756	5.041	3.756	5.041	0.000	1.107	0.000	1.107	0.000	1.107	72.266	99999.000	72.266	99999.000	72.266	99999.000	7.803	0.000	99999.000	0.00000000	7.338	7.990	7.338	7.990	7.338	7.990	0.000	0.109	0.000	0.109	0.000	0.109	59.156	99999.000	59.156	99999.000	59.156	99999.000	0.324011	0.851763	0.833897	0.107559	0.747253	0.374397	0.075472
3.709	0.000	99999.000	0.00000000	3.010	4.363	3.010	4.363	3.010	4.363	0.000	1.209	0.000	1.209	0.000	1.209	1701.500	99999.000	1701.500	99999.000	1701.500	99999.000	5.781	0.000	104.219	0.20000000	4.992	6.570	4.992	6.570	4.992	6.570	0.000	1.997	0.000	1.997	0.000	1.997	67.891	99999.000	67.891	99999.000	67.891	99999.000	0.224561	0.883897	0.847420	0.239065	0.781609	0.344224	0.183333
4.869	0.005	149.062	0.20000000	4.031	6.014	4.031	6.014	4.031	6.014	0.000	0.125	0.000	0.125	0.000	0.125	63.623	99999.000	63.623	99999.000	63.623	99999.000	6.531	0.000	99999.000	0.00000000	6.068	6.725	6.068	6.725	6.068	6.725	0.000	0.844	0.000	0.844	0.000	0.844	99999.000	99999.000	99999.000	99999.000	99999.000	99999.000	0.253622	0.849516	0.847582	0.012691	0.759036	0.257701	0.040816
4.506	0.000	99999.000	0.00000000	4.178	4.846	4.178	4.846	4.178	4.846	0.000	0.033	0.000	0.033	0.000	0.033	50.719	99999.000	50.719	99999.000	50.719	99999.000	7.154	0.000	48.965	0.20000000	2.531	9.740	2.531	9.740	2.531	9.740	0.000	2.957	0.000	2.957	0.000	2.957	27.754	99999.000	27.754	99999.000	27.754	99999.000	0.232645	0.759324	0.740093	0.073992	0.746988	0.342392	0.117647
4.996	0.035	32.773	0.70000000	1.045	6.084	1.045	6.084	1.045	6.084	0.000	3.350	0.000	3.350	0.000	3.350	18.369	99999.000	18.369	99999.000	18.369	99999.000	8.971	0.000	104.531	0.20000000	6.600	10.314	6.600	10.314	6.600	10.314	0.000	3.087	0.000	3.087	0.000	3.087	62.422	99999.000	62.422	99999.000	62.422	99999.000	0.375325	0.839804	0.776439	0.283433	0.823529	0.452760	0.103448
4.643	0.000	49.766	0.20000000	3.057	5.969	3.057	5.969	3.057	5.969	0.000	2.229	0.000	2.229	0.000	2.229	29.727	99999.000	29.727	99999.000	29.727	99999.000	6.260	2.324	51.562	0.90000000	3.238	9.732	3.238	9.732	3.238	9.732	0.000	3.683	0.000	3.683	0.000	3.683	43.984	99999.000	43.984	99999.000	43.984	99999.000	0.258241	0.850843	0.834513	0.098681	0.704545	0.358819	0.086207
4.184	0.007	87.656	0.50000000	2.734	4.945	2.734	4.945	2.734	4.945	0.000	0.673	0.000	0.673	0.000	0.673	30.977	99999.000	30.977	99999.000	30.977	99999.000	4.172	2.107	36.328	0.70000000	2.789	7.703	2.789	7.703	2.789	7.703	0.000	5.426	0.000	5.426	0.000	5.426	23.047	99999.000	23.047	99999.000	23.047	99999.000	0.162455	0.875000	0.856522	0.128788	0.797980	0.276938	0.152542
4.625	0.000	99999.000	0.00000000	4.029	4.797	4.029	4.797	4.029	4.797	0.000	0.478	0.000	0.478	0.000	0.478	98.375	99999.000	98.375	99999.000	98.375	99999.000	7.086	0.000	637.500	0.00000000	6.586	7.172	6.586	7.172	6.586	7.172	0.000	0.601	0.000	0.601	0.000	0.601	827.500	99999.000	827.500	99999.000	827.500	99999.000	0.312903	0.769231	0.758033	0.046279	0.763158	0.350899	0.085106
4.055	0.039	95.625	0.90000000	3.676	5.045	3.676	5.045	3.676	5.045	0.000	0.077	0.000	0.077	0.000	0.077	53.516	99999.000	53.516	99999.000	53.516	99999.000	6.680	0.845	25.518	0.80000000	5.209	10.652	5.209	10.652	5.209	10.652	0.000	1.939	0.000	1.939	0.000	1.939	23.726	345.518	23.726	345.518	23.726	345.518	0.261024	0.872973	0.819820	0.295001	0.784091	0.381616	0.196429
4.146	1.243	24.912	0.10000000	3.314	12.332	3.314	12.332	3.314	12.332	0.000	2.979	0.000	2.979	0.000	2.979	15.911	99999.000	15.911	99999.000	15.911	99999.000	3.451	4.579	38.901	0.50000000	1.045	10.348	1.045	10.348	1.045	10.348	0.000	8.200	0.000	8.200	0.000	8.200	15.535	99999.000	15.535	99999.000	15.535	99999.000	0.186739	0.741817	0.680049	0.193052	0.763441	0.308349	0.117647
4.211	0.014	49.902	0.70000000	3.127	5.654	3.127	5.654	3.127	5.654	0.000	1.378	0.000	1.378	0.000	1.378	19.014	99999.000	19.014	99999.000	19.014	99999.000	6.520	0.000	99999.000	0.00000000	6.109	6.994	6.109	6.994	6.109	6.994	0.000	0.047	0.000	0.047	0.000	0.047	72.594	99999.000	72.594	99999.000	72.594	99999.000	0.243024	0.831780	0.801025	0.154567	0.776471	0.340414	0.127660
6.764	0.014	16.328	0.80000000	3.275	10.623	3.275	10.623	3.275	10.623	0.000	1.209	0.000	1.209	0.000	1.209	6.941	99999.000	6.941	99999.000	6.941	99999.000	8.387	0.000	26.387	0.60000000	4.973	8.596	4.973	8.596	4.973	8.596	0.000	1.489	0.000	1.489	0.000	1.489	28.633	99999.000	28.633	99999.000	28.633	99999.000	0.156130	0.608504	0.545455	0.138709	0.723404	0.227491	0.148148
3.680	0.007	130.938	0.00000000	2.957	4.277	2.957	4.277	2.957	4.277	0.000	0.689	0.000	0.689	0.000	0.689	36.094	99999.000	36.094	99999.000	36.094	99999.000	3.832	2.064	46.953	0.10000000	3.789	13.072	3.789	13.072	3.789	13.072	0.000	5.344	0.000	5.344	0.000	5.344	18.422	189.688	18.422	189.688	18.422	189.688	0.248640	0.794887	0.691438	0.335261	0.833333	0.387800	0.211538
4.221	0.009	43.594	0.70000000	3.352	6.008	3.352	6.008	3.352	6.008	0.000	0.069	0.000	0.069	0.000	0.069	25.491	99999.000	25.491	99999.000	25.491	99999.000	11.684	0.000	15.127	0.50000000	2.490	16.645	2.490	16.645	2.490	16.645	0.000	6.128	0.000	6.128	0.000	6.128	12.832	83.564	12.832	83.564	12.832	83.564	0.302339	0.782078	0.758656	0.097048	0.766234	0.484750	0.130435
5.301	0.004	93.906	0.00000000	4.645	5.760	4.645	5.760	4.645	5.760	0.000	0.144	0.000	0.144	0.000	0.144	81.484	99999.000	81.484	99999.000	81.484	99999.000	9.469	0.000	77.969	0.00000000	6.598	11.689	6.598	11.689	6.598	11.689	0.000	3.011	0.000	3.011	0.000	3.011	53.633	99999.000	53.633	99999.000	53.633	99999.000	0.417005	0.680785	0.640784	0.111355	0.762376	0.427094	0.060000
2.867	0.000	99999.000	0.00000000	2.527	3.494	2.527	3.494	2.527	3.494	0.000	0.039	0.000	0.039	0.000	0.039	28.219	99999.000	28.219	99999.000	28.219	99999.000	5.189	0.000	40.547	0.00000000	3.855	6.404	3.855	6.404	3.855	6.404	0.004	2.909	0.004	2.909	0.004	2.909	27.822	99999.000	27.822	99999.000	27.822	99999.000	0.234935	0.853094	0.817814	0.193650	0.790123	0.419706	0.265306
4.373	0.007	54.844	0.00000000	3.061	5.775	3.061	5.775	3.061	5.775	0.000	0.795	0.000	0.795	0.000	0.795	33.086	99999.000	33.086	99999.000	33.086	99999.000	6.252	0.000	99999.000	0.00000000	5.768	6.939	5.768	6.939	5.768	6.939	0.000	0.044	0.000	0.044	0.000	0.044	165.875	99999.000	165.875	99999.000	165.875	99999.000	0.247916	0.831797	0.770507	0.267069	0.763158	0.325836	0.191489
3.191	0.026	30.488	0.90000000	1.852	3.502	1.852	3.502	1.852	3.502	0.000	0.058	0.000	0.058	0.000	0.058	17.559	99999.000	17.559	99999.000	17.559	99999.000	3.607	1.023	29.160	1.00000000	1.566	4.869	1.566	4.869	1.566	4.869	0.000	0.791	0.000	0.791	0.000	0.791	20.684	99999.000	20.684	99999.000	20.684	99999.000	0.103808	0.807491	0.684655	0.389528	0.765432	0.284702	0.235294
4.408	0.000	192.500	0.00000000	2.939	4.881	2.939	4.881	2.939	4.881	0.000	0.875	0.000	0.875	0.000	0.875	75.078	99999.000	75.078	99999.000	75.078	99999.000	7.201	0.004	79.814	0.30000000	6.039	8.672	6.039	8.672	6.039	8.672	0.000	2.060	0.000	2.060	0.000	2.060	44.246	99999.000	44.246	99999.000	44.246	99999.000	0.293828	0.852459	0.839948	0.078167	0.806818	0.382383	0.061224
4.348	0.002	29.883	0.10000000	2.875	5.203	2.875	5.203	2.875	5.203	0.000	0.858	0.000	0.858	0.000	0.858	24.082	99999.000	24.082	99999.000	24.082	99999.000	8.834	0.002	59.688	0.00000000	6.254	10.553	6.254	10.553	6.254	10.553	0.002	0.860	0.002	0.860	0.002	0.860	49.355	469.062	49.355	469.062	49.355	469.062	0.376500	0.858960	0.794987	0.312044	0.794118	0.495247	0.203704
3.906	0.000	99999.000	0.00000000	3.410	4.418	3.410	4.418	3.410	4.418	0.000	0.958	0.000	0.958	0.000	0.958	93.531	99999.000	93.531	99999.000	93.531	99999.000	5.180	0.000	3150.000	0.00000000	4.225	5.748	4.225	5.748	4.225	5.748	0.000	1.252	0.000	1.252	0.000	1.252	53.281	99999.000	53.281	99999.000	53.281	99999.000	0.167720	0.796171	0.757883	0.158139	0.797872	0.301387	0.068965
3.590	1.195	87.969	0.60000000	2.803	6.410	2.803	6.410	2.803	6.410	0.000	1.775	0.000	1.775	0.000	1.775	27.090	99999.000	27.090	99999.000	27.090	99999.000	5.988	1.053	31.914	0.90000000	2.262	9.383	2.262	9.383	2.262	9.383	0.000	2.399	0.000	2.399	0.000	2.399	32.598	99999.000	32.598	99999.000	32.598	99999.000	0.193473	0.836217	0.818919	0.095524	0.726190	0.265058	0.094340
5.051	0.025	39.141	0.10000000	2.156	6.113	2.156	6.113	2.156	6.113	0.000	2.327	0.000	2.327	0.000	2.327	22.656	99999.000	22.656	99999.000	22.656	99999.000	8.773	0.004	43.750	0.30000000	5.598	10.102	5.598	10.102	5.598	10.102	0.000	3.022	0.000	3.022	0.000	3.022	36.406	317.500	36.406	317.500	36.406	317.500	0.372356	0.822558	0.801793	0.104764	0.760870	0.372920	0.117647
4.518	0.000	3915.000	0.00000000	3.979	5.047	3.979	5.047	3.979	5.047	0.000	0.390	0.000	0.390	0.000	0.390	231.562	99999.000	231.562	99999.000	231.562	99999.000	5.834	0.000	128.438	0.10000000	4.074	6.553	4.074	6.553	4.074	6.553	0.000	1.299	0.000	1.299	0.000	1.299	73.516	99999.000	73.516	99999.000	73.516	99999.000	0.187504	0.868845	0.863617	0.038339	0.774194	0.234015	0.068965
4.104	0.000	61.865	0.40000000	1.994	4.771	1.994	4.771	1.994	4.771	0.000	0.656	0.000	0.656	0.000	0.656	16.709	99999.000	16.709	99999.000	16.709	99999.000	7.996	0.000	24.414	0.20000000	4.902	12.674	4.902	12.674	4.902	12.674	0.000	1.222	0.000	1.222	0.000	1.222	26.914	91.758	26.914	91.758	26.914	91.758	0.254229	0.784578	0.741687	0.166045	0.766667	0.392957	0.214286
4.031	0.000	99999.000	0.10000000	3.566	4.305	3.566	4.305	3.566	4.305	0.000	0.049	0.000	0.049	0.000	0.049	41.812	99999.000	41.812	99999.000	41.812	99999.000	8.924	0.014	38.248	1.00000000	6.297	12.115	6.297	12.115	6.297	12.115	0.000	2.700	0.000	2.700	0.000	2.700	23.412	509.498	23.412	509.498	23.412	509.498	0.399520	0.878728	0.836978	0.256098	0.796116	0.502198	0.133333
3.719	0.000	6545.000	0.10000000	3.234	4.055	3.234	4.055	3.234	4.055	0.000	0.225	0.000	0.225	0.000	0.225	27.305	99999.000	27.305	99999.000	27.305	99999.000	3.070	4.373	105.156	0.50000000	1.320	17.438	1.320	17.438	1.320	17.438	0.000	9.828	0.000	9.828	0.000	9.828	22.073	99999.000	22.073	99999.000	22.073	99999.000	0.283354	0.804676	0.782857	0.100478	0.774194	0.448568	0.137255
3.895	0.002	38.594	0.40000000	1.395	4.715	1.395	4.715	1.395	4.715	0.000	2.016	0.000	2.016	0.000	2.016	52.734	99999.000	52.734	99999.000	52.734	99999.000	7.629	0.002	46.797	0.00000000	4.217	8.809	4.217	8.809	4.217	8.809	0.000	1.726	0.000	1.726	0.000	1.726	50.242	99999.000	50.242	99999.000	50.242	99999.000	0.285970	0.722036	0.691310	0.099534	0.817308	0.452224	0.181818
4.072	0.004	927.500	0.10000000	3.416	4.814	3.416	4.814	3.416	4.814	0.000	0.513	0.000	0.513	0.000	0.513	175.312	99999.000	175.312	99999.000	175.312	99999.000	5.744	0.000	32.109	0.30000000	4.311	6.445	4.311	6.445	4.311	6.445	0.000	1.746	0.000	1.746	0.000	1.746	23.828	99999.000	23.828	99999.000	23.828	99999.000	0.186193	0.727699	0.725352	0.008547	0.731707	0.245137	0.018519
5.393	0.012	80.469	0.50000000	4.381	6.088	4.381	6.088	4.381	6.088	0.000	0.889	0.000	0.889	0.000	0.889	25.283	99999.000	25.283	99999.000	25.283	99999.000	7.949	0.842	44.609	0.70000000	5.910	11.910	5.910	11.910	5.910	11.910	0.000	3.540	0.000	3.540	0.000	3.540	26.836	476.484	26.836	476.484	26.836	476.484	0.307604	0.827719	0.803976	0.121126	0.788136	0.335994	0.133333
4.533	0.007	603.125	0.00000000	3.408	5.438	3.408	5.438	3.408	5.438	0.000	0.900	0.000	0.900	0.000	0.900	135.312	99999.000	135.312	99999.000	135.312	99999.000	8.484	0.007	52.734	0.20000000	5.467	10.600	5.467	10.600	5.467	10.600	0.000	1.661	0.000	1.661	0.000	1.661	27.236	99999.000	27.236	99999.000	27.236	99999.000	0.345608	0.717155	0.716581	0.002025	0.790476	0.439968	0.018182
4.641	0.735	20.645	0.80000000	4.148	6.242	4.148	6.242	4.148	6.242	0.000	0.439	0.000	0.439	0.000	0.439	9.727	99999.000	9.727	99999.000	9.727	99999.000	9.078	0.000	30.156	0.20000000	6.758	11.053	6.758	11.053	6.758	11.053	0.000	1.141	0.000	1.141	0.000	1.141	19.030	237.656	19.030	237.656	19.030	237.656	0.281769	0.734297	0.721512	0.045908	0.773810	0.359445	0.090909
4.104	0.000	99999.000	0.20000000	3.088	4.135	3.088	4.135	3.088	4.135	0.000	0.394	0.000	0.394	0.000	0.394	53.688	99999.000	53.688	99999.000	53.688	99999.000	6.355	0.074	39.662	1.00000000	5.965	8.328	5.965	8.328	5.965	8.328	0.000	0.237	0.000	0.237	0.000	0.237	16.869	99999.000	16.869	99999.000	16.869	99999.000	0.186301	0.873840	0.852041	0.147334	0.770115	0.337343	0.109091
4.984	0.058	12.655	0.70000000	2.725	6.742	2.725	6.742	2.725	6.742	0.000	2.333	0.000	2.333	0.000	2.333	9.098	99999.000	9.098	99999.000	9.098	99999.000	8.328	0.005	19.922	0.50000000	3.688	11.488	3.688	11.488	3.688	11.488	0.000	2.653	0.000	2.653	0.000	2.653	13.640	50.952	13.640	50.952	13.640	50.952	0.220343	0.698673	0.645093	0.150972	0.790123	0.390354	0.085106
3.988	0.610	28.906	0.80000000	3.668	5.361	3.668	5.361	3.668	5.361	0.000	2.116	0.000	2.116	0.000	2.116	18.157	99999.000	18.157	99999.000	18.157	99999.000	7.113	0.427	26.716	1.00000000	5.334	10.525	5.334	10.525	5.334	10.525	0.000	1.067	0.000	1.067	0.000	1.067	23.396	120.466	23.396	120.466	23.396	120.466	0.300205	0.834770	0.810416	0.128458	0.767677	0.352801	0.160714
4.086	0.000	137.188	0.20000000	3.016	4.562	3.016	4.562	3.016	4.562	0.000	1.362	0.000	1.362	0.000	1.362	40.469	99999.000	40.469	99999.000	40.469	99999.000	9.131	0.093	35.857	0.70000000	6.986	12.053	6.986	12.053	6.986	12.053	0.000	2.341	0.000	2.341	0.000	2.341	25.437	113.513	25.437	113.513	25.437	113.513	0.421898	0.852200	0.817599	0.189696	0.808081	0.526775	0.087719
3.418	0.058	22.976	1.00000000	2.076	4.564	2.076	4.564	2.076	4.564	0.000	0.253	0.000	0.253	0.000	0.253	13.191	99999.000	13.191	99999.000	13.191	99999.000	4.467	0.489	21.094	0.50000000	2.852	9.088	2.852	9.088	2.852	9.088	0.000	3.456	0.000	3.456	0.000	3.456	10.349	99999.000	10.349	99999.000	10.349	99999.000	0.145501	0.705338	0.672695	0.099732	0.753086	0.259863	0.192308
4.824	0.002	204.219	0.40000000	3.789	5.227	3.789	5.227	3.789	5.227	0.000	0.997	0.000	0.997	0.000	0.997	89.531	99999.000	89.531	99999.000	89.531	99999.000	7.869	0.000	2855.000	0.00000000	6.529	8.986	6.529	8.986	6.529	8.986	0.000	1.872	0.000	1.872	0.000	1.872	212.188	99999.000	212.188	99999.000	212.188	99999.000	0.383666	0.873762	0.857673	0.113043	0.830508	0.378004	0.090909
3.311	0.000	99999.000	0.30000000	3.111	3.422	3.111	3.422	3.111	3.422	0.000	0.005	0.000	0.005	0.000	0.005	32.086	99999.000	32.086	99999.000	32.086	99999.000	4.070	1.406	44.199	0.50000000	2.031	6.953	2.031	6.953	2.031	6.953	0.000	5.822	0.000	5.822	0.000	5.822	8.778	99999.000	8.778	99999.000	8.778	99999.000	0.175499	0.874205	0.833089	0.246334	0.797619	0.358508	0.200000
3.924	0.000	99999.000	0.00000000	3.439	4.139	3.439	4.139	3.439	4.139	0.000	0.188	0.000	0.188	0.000	0.188	70.094	99999.000	70.094	99999.000	70.094	99999.000	6.525	0.004	99999.000	0.00000000	6.162	6.775	6.162	6.775	6.162	6.775	0.000	0.149	0.000	0.149	0.000	0.149	103.062	99999.000	103.062	99999.000	103.062	99999.000	0.217909	0.828586	0.815122	0.072829	0.729730	0.382387	0.083333
3.281	0.000	99999.000	0.20000000	2.797	3.484	2.797	3.484	2.797	3.484	0.000	0.142	0.000	0.142	0.000	0.142	24.703	99999.000	24.703	99999.000	24.703	99999.000	5.746	0.000	70.391	0.40000000	5.113	7.023	5.113	7.023	5.113	7.023	0.000	0.234	0.000	0.234	0.000	0.234	56.650	99999.000	56.650	99999.000	56.650	99999.000	0.158491	0.880263	0.807456	0.378132	0.765432	0.385056	0.169811
3.230	0.000	99999.000	0.00000000	2.961	3.426	2.961	3.426	2.961	3.426	0.000	0.309	0.000	0.309	0.000	0.309	42.281	99999.000	42.281	99999.000	42.281	99999.000	4.154	0.000	99999.000	0.00000000	3.117	4.414	3.117	4.414	3.117	4.414	0.000	0.749	0.000	0.749	0.000	0.749	39.000	99999.000	39.000	99999.000	39.000	99999.000	0.248347	0.814578	0.780691	0.154518	0.775701	0.333312	0.101695
4.428	0.005	17.832	0.40000000	2.070	5.838	2.070	5.838	2.070	5.838	0.000	2.394	0.000	2.394	0.000	2.394	17.695	99999.000	17.695	99999.000	17.695	99999.000	7.453	0.011	35.608	0.60000000	3.994	10.895	3.994	10.895	3.994	10.895	0.000	1.262	0.000	1.262	0.000	1.262	28.474	240.608	28.474	240.608	28.474	240.608	0.264109	0.825761	0.724122	0.368422	0.804598	0.423090	0.187500
4.309	0.000	36.172	0.20000000	3.082	5.791	3.082	5.791	3.082	5.791	0.000	0.846	0.000	0.846	0.000	0.846	19.777	99999.000	19.777	99999.000	19.777	99999.000	6.402	0.000	52.969	0.00000000	4.547	8.805	4.547	8.805	4.547	8.805	0.000	1.800	0.000	1.800	0.000	1.800	28.237	99999.000	28.237	99999.000	28.237	99999.000	0.230608	0.700297	0.654006	0.133791	0.750000	0.322135	0.200000
4.957	0.002	77.305	0.10000000	3.338	6.777	3.338	6.777	3.338	6.777	0.000	1.498	0.000	1.498	0.000	1.498	55.459	99999.000	55.459	99999.000	55.459	99999.000	6.658	0.004	71.064	0.10000000	5.025	6.627	5.025	6.627	5.025	6.627	0.000	0.935	0.000	0.935	0.000	0.935	22.302	99999.000	22.302	99999.000	22.302	99999.000	0.199698	0.807229	0.780723	0.120881	0.740000	0.270819	0.089286
5.414	0.014	24.706	0.50000000	3.965	7.965	3.965	7.965	3.965	7.965	0.000	1.234	0.000	1.234	0.000	1.234	17.196	99999.000	17.196	99999.000	17.196	99999.000	7.842	1.784	22.356	0.70000000	4.725	11.775	4.725	11.775	4.725	11.775	0.000	2.566	0.000	2.566	0.000	2.566	14.348	52.590	14.348	52.590	14.348	52.590	0.307096	0.716418	0.666845	0.148801	0.777778	0.394620	0.140000
4.543	0.000	99999.000	0.00000000	3.959	4.871	3.959	4.871	3.959	4.871	0.000	0.018	0.000	0.018	0.000	0.018	39.312	99999.000	39.312	99999.000	39.312	99999.000	6.717	0.000	99999.000	0.00000000	5.721	7.119	5.721	7.119	5.721	7.119	0.000	0.016	0.000	0.016	0.000	0.016	76.812	99999.000	76.812	99999.000	76.812	99999.000	0.219434	0.888402	0.857221	0.218390	0.764706	0.302327	0.130435
4.209	0.000	49.414	0.40000000	3.131	5.404	3.131	5.404	3.131	5.404	0.000	0.738	0.000	0.738	0.000	0.738	25.940	99999.000	25.940	99999.000	25.940	99999.000	6.348	0.005	22.388	1.00000000	3.635	8.535	3.635	8.535	3.635	8.535	0.000	1.463	0.000	1.463	0.000	1.463	9.095	52.153	9.095	52.153	9.095	52.153	0.152054	0.752733	0.745966	0.026639	0.704225	0.276119	0.061224
4.617	0.000	73.984	0.40000000	3.496	4.537	3.496	4.537	3.496	4.537	0.000	1.531	0.000	1.531	0.000	1.531	44.297	99999.000	44.297	99999.000	44.297	99999.000	7.180	0.009	43.555	0.70000000	4.143	8.244	4.143	8.244	4.143	8.244	0.000	0.984	0.000	0.984	0.000	0.984	37.402	99999.000	37.402	99999.000	37.402	99999.000	0.235198	0.855422	0.820783	0.193279	0.780488	0.332257	0.148148
3.953	0.002	8.770	0.50000000	2.141	5.141	2.141	5.141	2.141	5.141	0.000	0.037	0.000	0.037	0.000	0.037	14.082	99999.000	14.082	99999.000	14.082	99999.000	5.430	0.731	12.781	0.50000000	1.502	6.615	1.502	6.615	1.502	6.615	0.000	2.681	0.000	2.681	0.000	2.681	12.141	99999.000	12.141	99999.000	12.141	99999.000	0.114272	0.653430	0.459566	0.358718	0.757143	0.395621	0.214286
2.357	2.981	89.844	0.40000000	0.932	7.182	0.932	7.182	0.932	7.182	0.000	10.042	0.000	10.042	0.000	10.042	26.602	99999.000	26.602	99999.000	26.602	99999.000	7.428	1.896	15.828	0.40000000	4.914	11.527	4.914	11.527	4.914	11.527	0.000	6.490	0.000	6.490	0.000	6.490	8.799	228.328	8.799	228.328	8.799	228.328	0.238613	0.830415	0.779723	0.230126	0.738636	0.320641	0.185185
5.109	0.002	99999.000	0.00000000	4.020	5.340	4.020	5.340	4.020	5.340	0.000	0.802	0.000	0.802	0.000	0.802	96.812	99999.000	96.812	99999.000	96.812	99999.000	9.928	0.000	80.859	0.10000000	7.486	11.738	7.486	11.738	7.486	11.738	0.000	3.069	0.000	3.069	0.000	3.069	67.305	99999.000	67.305	99999.000	67.305	99999.000	0.420858	0.836637	0.825017	0.066405	0.810811	0.446494	0.066667
4.604	1.109	45.391	0.70000000	4.240	6.596	4.240	6.596	4.240	6.596	0.000	2.526	0.000	2.526	0.000	2.526	23.790	99999.000	23.790	99999.000	23.790	99999.000	7.438	2.543	64.727	0.00000000	7.318	11.162	7.318	11.162	7.318	11.162	0.000	3.438	0.000	3.438	0.000	3.438	44.890	99999.000	44.890	99999.000	44.890	99999.000	0.338501	0.861019	0.829252	0.186051	0.793103	0.407119	0.048387
4.844	0.007	102.500	0.30000000	3.801	5.713	3.801	5.713	3.801	5.713	0.000	0.840	0.000	0.840	0.000	0.840	43.496	99999.000	43.496	99999.000	43.496	99999.000	7.234	2.032	28.345	0.30000000	3.629	12.664	3.629	12.664	3.629	12.664	0.000	4.266	0.000	4.266	0.000	4.266	27.142	66.392	27.142	66.392	27.142	66.392	0.265559	0.736272	0.702313	0.114076	0.783505	0.406346	0.120690
